"Please enter here the account number of your bank account.","Introduce el número de cuenta de tu cuenta bancaria."
"Please enter here the bank code of your bank.","Por favor, introduzca su código bancario."
"Please enter here the card holder name on the card.","Por favor indique el titular de la tarjeta a su tarjeta de crédito."
"Please enter here the commercial number of your company.","Por favor introduzca el número comercial de su empresa."
"Please enter here the name of the account owner.","Por favor, introduzca el nombre del titular de la cuenta bancaria"
"Please enter here the number on your card.","Por favor, introduzca su número de tarjeta"
"Please enter here the sales tax number of your company.","Por favor, introduzca aquí el número de impuesto sobre las ventas de su empresa."
"Please enter here your social security number.","Por favor, introduzca aquí su número de seguro social."
"Please enter the location of your bank.","Por favor, introduzca la ubicación de su banco."
"Please enter the name of your bank.","Por favor escriba el nombre de su banco."
"Please enter your IBAN number.","Por favor, introduzca su número de IBAN."
"Please enter your issue number, if there is no CVC code on your card.","Por favor, introduzca su número de emisión, si no existe un código CVC de su tarjeta."
"Please enter your phone number.","Please enter your phone number."
"Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support","Por favor, parpadear o desactivar el almacenamiento de caché y vuelva a intentarlo. Si esto no ayuda, cambie el método de autorización para PaymentPage y <a href=""%s"" target=""_blank"">contacta sellXed</a>.', 'http://www.sellxed.com/en/support"
"Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Please log in below:","Please log in below:"
"Please select","Por favor seleccione"
"Please select a shipping method before sending the order.","Please select a shipping method before sending the order."
"Please select the Bank Identifier Code (BIC) of your bank.","Por favor, seleccione el código de identificación bancaria (BIC) de su banco."
"Please select the brand of your card.","Por favor, seleccione la marca de su tarjeta."
"Please select the day of your birth.","Por favor seleccione el día de su nacimiento."
"Please select the expiry month on your card.","Por favor seleccione el mes de la fecha de vencimiento de su tarjeta de crédito."
"Please select the expiry year on your card.","Por favor introduzca la fecha de caducidad de la tarjeta."
"Please select the month of your birth.","Por favor seleccione el mes de su nacimiento."
"Please select the processor for this payment method.","Please select the processor for this payment method."
"Please select the the year of your birth.","Por favor, seleccione el año de tu nacimiento."
"Please select your gender.","Seleccione su género."
"Please wait, processing your order...","Please wait, processing your order..."
"Postal code matches, but street address not verified.","Postcode is correct. Street has not been verified."
"Powerpay","Powerpay"
"Price","Precio"
"Processor","Processor"
"Product","Producto"
"Product Name","Product Name"
"Purchase Point","Purchase Point"
"Qty","Cantidad"
"Recurring","Periódico"
"Recurring Payments","Recurring Payments"
"Redirect / Lightbox Styling","Redirect / Lightbox Styling"
"Refund Amount","Cantidad del reembolso"
"Refund ID","ID Reembolso"
"Refund amount","La cantidad del reembolso"
"Refund information","Informaciones del reembolso"
"Refund status","Estado de su reembolso"
"Refunded Amount","Importe reembolsado"
"Refunds","Refunds"
"Register","Register"
"Register to Create an Account","Register to Create an Account"
"Register with us for future convenience:","Register with us for future convenience:"
"Release Date","Release Date"
"Reset","Reset"
"Review","Review"
"Rounding Adjustment","Rounding Adjustment"
"Rounding adjustment","Rounding adjustment"
"Rounding adjustment.","Rounding adjustment."
"Row Total","Fila total"
"SEPA Mandate ID","SEPA Mandate ID"
"SKU:","SKU:"
"Sales","Venta"
"Sales Tax Number","Número de Impuesto a las Ventas"
"Save","Guardar"
"Saved cards:","Tarjetas guardadas"
"Security Level","Nivel de seguridad"
"See order and shipping status","See order and shipping status"
"Select Brand","Seleccione una marca"
"Select Card Type","Seleccione Tipo de tarjeta"
"Select Method","Select Method"
"Select the authorization method to use for processing this payment method.","Selecciona el método de autorización para este método de pago."
"Select the date of your birth.","Seleccione la fecha de su nacimiento."
"Select the date on which your card expires.","Selecciona la fecha de vencimiento de la tarjeta"
"Select the security level you want to use. This value must correspond with the selected value in the back-end of Datatrans. Note: In case you use the mail and phone order (MoTo) or the recurring feature you have to set the security level in both account identically.","Seleccione el nivel de seguridad que desea utilizar. Este valor debe coincidir con el valor seleccionado en el back-end de Datatrans. Nota: En caso de que utilice el pedido por correo y teléfono (MoTo) o pedidos recurrentes, hay que establecer el nivel de seguridad de forma idéntica en ambas cuentas."
"Sellxed On Hold","Sellxed En espera"
"Send Invoice Email","Send Invoice Email"
"Send amounts to Datatrans in base currency.","Send amounts to Datatrans in base currency."
"Send amounts to Datatrans in store's base currency.","Send amounts to Datatrans in store's base currency."
"Send invoice email","Send invoice email"
"Send the invoice email automatically after invoice creation.","Send the invoice email automatically after invoice creation."
"Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","En 'Contabilización directa' el montante está directamente contabilizado al cliente. En el caso 'Contabilización retrasado' el montant está contabilizado con un retraso definido por usted."
"Set the sign1, sign2 and the settlement parameter in the module exactly the same way as in the security configuration at Datatrans.","Set the sign1, sign2 and the settlement parameter in the module exactly the same way as in the security configuration at Datatrans."
"Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Settlement after order","Creación después del pedido"
"Setup","Setup"
"Shipping & Handling","Envío y dirección"
"Shipping Address","Shipping Address"
"Shipping Address: The shipping address must be the same as during the initial transaction.","Shipping Address: The shipping address must be the same as during the initial transaction."
"Shipping Amount","Cantidad del envío"
"Shipping Information","Información del envío"
"Shipping Method","Shipping Method"
"Shipping Methods","Shipping Methods"
"Shipping Refund","Reembolso para el envío"
"Shipping and billing addresses do not match.","Shipping and billing addresses do not match."
"Shop","Shop"
"Shop ID","Shop ID"
"Short Installation Instructions:","Short Installation Instructions:"
"Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?","Si la cantidad se capturará automáticamente después de la orden (directa) o debería sólo la cantidad reservada (diferido)?"
"Should the customer address be sent to Datatrans?","¿Quiere que la dirección del cliente se envía a Datatrans?"
"Show","Show"
"Show Account Selection","Show Account Selection"
"Show Further Settings and Information","Mostrar más ajustes e información."
"Show Image","Show Image"
"Show Payment Id","Show Payment Id"
"Show the payment id","Show the payment id"
"Show the payment id in the order information","Show the payment id in the order information"
"Show the payment image","Show the payment image"
"Show the payment image on the checkout page","Show the payment image on the checkout page"
"Sign 2 of Live Account","Signo 2 del Live Account"
"Sign 2 of Live MoTo Account","Signo 2 del Live MoTo Account"
"Sign 2 of Live Recurring Account","Sign2 de Cuenta recurrente en vivo"
"Sign 2 of Test Account","Signo 2 del Test Account"
"Sign 2 of Test MoTo Account","Signo del Test MoTo Account"
"Sign 2 of Test Recurring Account","Sign2 de prueba Cuenta Recurrente"
"Sign In","Sign In"
"Sign Settlement Requests","Firmar solicitudes de liquidación"
"Sign of Live Account","Signo de la cuenta real"
"Sign of Live MoTo Account","Signo de la cuenta real MoTo"
"Sign of Live Recurring Account","Signo de Cuenta recurrente en vivo"
"Sign of Test Account","Signo del Test Account"
"Sign of Test MoTo Account","Signo del Test MoTo Account"
"Sign of Test Recurring Account","Signo de prueba Cuenta Recurrente"
"Social Security Number","Número de Seguro Social"
"Solvency Check","Solvency Check"
"Sort Order","Modificar orden"
"State must be set on address.","State must be set on address."
"Status","Estado"
"Store the payment details","Store the payment details"
"Stored payment details","Stored payment details"
"Street address and 5-digit postal code match.","Dirección y código postal de 5 dígitos son correctas."
"Street address and 9-digit postal code match.","Dirección y 9 dígitos código postal son correctos."
"Street address and postal code do not match.","Dirección y código postal no coincide"
"Street address and postal code match.","Dirección y código postal son correctos."
"Street address does not match, but 5-digit postal code matches.","Código postal de 5 dígitos es correcta. La dirección no es correcta."
"Street address does not match, but 9-digit postal code matches.","Código postal de 9 dígitos es correcta. La dirección no es correcta."
"Street address matches, but 5-digit and 9-digit postal code do not match.","Dirección correcta. 5 dígitos y 9 dígitos código postal no son correctas."
"Street address matches, but postal code not verified.","La dirección es correcta. Código postal no ha sido verificad."
"Styling Options","Styling Options"
"Submit Order","Submit Order"
"Submitting order information...","Submitting order information..."
"Subtotal","Total parcial"
"Success","Exito"
"Successful","Con éxito"
"Successful online refund of amount","Reembolso exitosa línea de cantidad"
"Successful payment authorization.","Autorización de pago con éxito."
"Successfull online refund of amount","Reembolso del montante con éxito"
"Support","Support"
"Swissbilling","Swissbilling"
"System unavailable.","System no está disponible"
"Tax Amount","Total de impuestos"
"Technical issue: This payment methods is not available at the moment.","Problema técnico: Esta forma de pago no está disponible actualmente."
"Test Environment","Entorno de prueba"
"Test Mode","Test Mode"
"Test Transaction","Test Transaction"
"The HMAC key as defined in the live backoffice of Datatrans. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Datatrans. You may need generate the HMAC key. Please take a look at the manual how to do this."
"The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","El esquema de mandato SEPA no contiene la etiqueta '!tag'. Se requiere esta etiqueta."
"The alias could not be found.","The alias could not be found."
"The alias has been deleted.","El alias se ha eliminado."
"The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"The amount could not be verified.","The amount could not be verified."
"The amount of !amount is authorized.","La cantidad de cada !amount está autorizado."
"The amount of !amount is captured.","La cantidad de cada  !amount es capturado."
"The amount of the transaction (!transactionAmount) and the amount of in the callback (!callbackAmount) do not correspond.","El importe de la operación (!transactionAmount) y el monto de la devolución de llamada (!callbackAmount) no se corresponden."
"The authorization method '!method' is not supported.","El método de autorización '!method' no es compatible."
"The authorization number returned by credit card issuing bank.","El número de autorización que fue devuelto por el banco emisor de la tarjeta de crédito."
"The authorization status indicates the status of the transaction. The status may differ from the effective status, because this field is set direclty after the authorization and it may not be updated.","El estado de autorización indica el estado de la transacción. El estado puede diferir de la situación efectiva, debido a que no siempre se actualiza después de la autorización original."
"The authorization was not successful","The authorization was not successful"
"The bank account number field cannot be empty.","El cuadro de número de cuenta bancaria es obligatoria"
"The bank code field cannot be empty.","El campo de código de banco no puede estar vacío."
"The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","La marca de la tarjeta de crédito es detectado por el número de la tarjeta si se utiliza la autorización oculto. Si se utiliza la página de pago, el usuario tiene que seleccionar la marca. Las marcas de tarjetas de crédito permitidos pueden ser restringidos por este ajuste."
"The brand with external name '!key' was not present in the map.","La marca con la tecla '!key' no se encontró en el mapa información de la tarjeta."
"The brand with key '!key' was not found in the card information map.","La marca con la tecla !key' no se encontró en el mapa información de la tarjeta."
"The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","La cantidad de captura (!captureAmount) no puede ser mayor que el monto autorizado (!authorizedAmount)."
"The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","La selección marca de la tarjeta se realiza automáticamente dependiendo de el número de tarjeta introducido. Si no está activa Javascript en el navegador, se muestra un cuadro desplegable. En caso de que JavaScript está activado, los logotipos de la marca se pueden mostrar si la selección de la marca a utilizar las imágenes."
"The checkout process was not successful. Please try again.","The checkout process was not successful. Please try again."
"The color of the text in the header bar if no logo is given. Possible Values: &quot;white&quot; or &quot;black&quot;","The color of the text in the header bar if no logo is given. Possible Values: &quot;white&quot; or &quot;black&quot;"
"The color of your brand. The colors can be specified by their hexadecimal code (#FFFFFF) or empty for default value.","The color of your brand. The colors can be specified by their hexadecimal code (#FFFFFF) or empty for default value."
"The configuration has been saved.","La configuración se ha guardado."
"The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"The credit limit is exceeded. Please use a different payment method.","The credit limit is exceeded. Please use a different payment method."
"The currency of the transaction (!transactionCurrency) and the currency of in the callback (!callbackCurrency) do not correspond.","La moneda de la transacción (!transactionCurrency) y la moneda de la devolución de llamada (!callbackCurrency) no se corresponden."
"The customer country code (ISO code) as returned by the issuer for this card.","El código de país del cliente (código ISO) devuelto por el emisor para esta tarjeta."
"The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"The date of birth is required.","The date of birth is required."
"The expected format is '!format' where the 'MM' means the month number and 'YY' the year number.","El formato esperado es '!format' donde el 'MM' significa el número del mes y 'YY' el número de años."
"The gender is required.","The gender is required."
"The given CVC code has the wrong length.","El código CVC dado tiene una longitud incorrecta."
"The given card number has an invalid check sum.","El número de tarjeta dada tiene una suma de comprobación no válida."
"The given card number has an invalid length.","El número de tarjeta dada tiene una longitud no válida."
"The given hmac key is empty.","The given hmac key is empty."
"The given identifier is empty.","The given identifier is empty."
"The given password is empty.","The given password is empty."
"The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"The given site number is empty.","The given site number is empty."
"The header logo's display style. Possible values: &quot;circle&quot; , &quot;rectangle&quot; or &quot;none&quot;","The header logo's display style. Possible values: &quot;circle&quot; , &quot;rectangle&quot; or &quot;none&quot;"
"The identifier as defined in the backoffice of Datatrans.","The identifier as defined in the backoffice of Datatrans."
"The invoice could not be captured and processed by","La cuenta no se ha podido contabilizar i procesar de Datatrans."
"The invoice could not be captured and processed. Reason:","La factura no puede ser capturado y procesado. Motivo:"
"The invoice could not be found.","La factura no se pudo encontrar."
"The invoice has been changed.","La factura se ha cambiado."
"The invoice no longer exists.","La factura ya no existe."
"The layout does not contain the tag '!layout_tag'.","La disposición no contiene la etiqueta '!layout_tag'."
"The merchant id given by Datatrans for mail and phone orders (MoTo) and for recurring payments. This merchant id is used for the live environment.","El ID del vendedor de Datatrans para pedidos por correo y el teléfono (MoTo) y para pagos recurrentes. Este ID del vendedor se utiliza para el entorno real."
"The merchant id given by Datatrans for mail and phone orders (MoTo) payments. This merchant id is used for the live environment.","El ID del vendedor dada por Datatrans de correo y telefónicos órdenes (Moto) pagos. Este ID del vendedor se utiliza para el medio ambiente en vivo."
"The merchant id given by Datatrans for recurring payments. This merchant id is used for the live environment.","El ID del vendedor dada por Datatrans para pagos periódicos. Este ID del vendedor se utiliza para el medio ambiente en vivo."
"The merchant id given by Datatrans. This merchant id is used for the live environment.","El ID del vendedor de Datatrans. Este ID del vendedor se utiliza para el entorno real."
"The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"The one click checkout allows the customer to select from a credit card previously stored. The credit card data is stored by Datatrans. To use this feature you need the option 'Alias'.","El one click checkout permite al cliente seleccionar de una tarjeta de crédito guardada con anterioridad. Los datos de la tarjeta de crédito se almacena en Datatrans. Para utilizar esta función, 'Alias​​' la opción es necesaria."
"The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment method !paymentMethod does not support recurring payment.","La forma de pago !paymentMethod no admite pagos recurrentes."
"The payment method !paymentMethodName does not support the currency '!currency'.","La forma de pago! PaymentMethodName no soporta la moneda '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","La forma de pago! PaymentMethodName no está disponible en tu país ('!country')."
"The payment provider declined the transaction (Error Code 10). Household can not be identified at the given address.","The payment provider declined the transaction (Error Code 10). Household can not be identified at the given address."
"The payment provider declined the transaction (Error Code 4). Your address is postally incorrect. Please check again if your address was entered correctly.","The payment provider declined the transaction (Error Code 4). Your address is postally incorrect. Please check again if your address was entered correctly."
"The payment provider declined the transaction. For more information visit <a href='https://byjuno.ch/#dataprotection' target='_blank'>https://byjuno.ch/#dataprotection.</a>","The payment provider declined the transaction. For more information visit <a href='https://byjuno.ch/#dataprotection' target='_blank'>https://byjuno.ch/#dataprotection.</a>"
"The payment update has been made.","The payment update has been made."
"The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Datatrans. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Datatrans. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"The shopping cart has been altered!","The shopping cart has been altered!"
"The sign2 calculated and the sign2 in the callback do not correspond.","El sign2 calculado y el sign2 en la devolución de llamada no se corresponden."
"The signature could not be verified.","The signature could not be verified."
"The site id (PBX_RANG) as defined in the backoffice of Datatrans.","The site id (PBX_RANG) as defined in the backoffice of Datatrans."
"The solvency check can be done at different stages in the checkout process. This setting controls when the check is done.","The solvency check can be done at different stages in the checkout process. This setting controls when the check is done."
"The test merchant id given by Datatrans for mail and phone orders (MoTo) and for recurring payments. This merchant id is used for the test environment.","El ID del vendedor test de Datatrans para pedidos por correo y el teléfono (MoTo) y para pagos recurrentes. Este ID del vendedor se utiliza para el entorno de prueba."
"The test merchant id given by Datatrans for recurring payments. This merchant id is used for the test environment.","El ID del vendedor prueba dada por Datatrans para pagos periódicos. Este ID del vendedor se utiliza para el entorno de prueba."
"The test merchant id given by Datatrans. This merchant id is used for the test environment.","La Test Merchant ID dada por Datatrans. Esta  Merchant ID se utiliza para el entorno de prueba."
"The total amount could not be correctly calculated. Please contact the shop owner.","The total amount could not be correctly calculated. Please contact the shop owner."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","La cantidad del reembolso total de (!totalRefundedAmount) no puede ser mayor que la cantidad capturada (!capturedAmount)."
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction failed with an unkown error.","La transacción ha fallado con un error desconocido"
"The transaction failed with error code !code.","The transaction failed with error code !code."
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction was declined.","The transaction was declined."
"The uncertain transaction was accepted.","La transacción no garantizada fue aceptada."
"The uncertain transaction was finally declined.","La transacción no garantizada fue finalmente rechazada."
"The validation failed with the message: !message (!detail).","The validation failed with the message: !message (!detail)."
"The whole transaction is cancelled.","Toda la operación fue cancelada."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Ha habido un problema durante el procesamiento de su pago. Por favor, póngase en contacto con el dueño de la tienda para asegurarse de que su pedido se ha realizado con éxito."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There seems to be a problem with the Datatrans module.","Parece que hay un problema con el módulo de Datatrans."
"There was an error validating the login and password.","There was an error validating the login and password."
"This URL has to be placed in the backend of Datatrans under UPP Administration > URL Post.","This URL has to be placed in the backend of Datatrans under UPP Administration > URL Post."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"This information must be printed on an invoice slip, and delivered to the customer with the goods.","This information must be printed on an invoice slip, and delivered to the customer with the goods."
"This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Datatrans module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip.","This is a brief instruction of the main and most important installation steps, which need to be performed when installing the Datatrans module. For detailed instructions regarding additional and optional settings, please refer to the enclosed instructions in the zip."
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Datatrans account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Datatrans account."
"This payment method is currently unavailable.","This payment method is currently unavailable."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"This setting controls the height of the integrated iFrame. It is recommended to set this value to at least 400.","This setting controls the height of the integrated iFrame. It is recommended to set this value to at least 400."
"This setting controls the user identification for alias manager (one-click checkout) transactions. In case the shipping address is checked and the addresses do not match the CVC the user is forced to reenter all the credit card details.","This setting controls the user identification for alias manager (one-click checkout) transactions. In case the shipping address is checked and the addresses do not match the CVC the user is forced to reenter all the credit card details."
"This status is set, when the payment was successfull and it is authorized.","This status is set, when the payment was successfull and it is authorized."
"This transaction is already closed for further captures.","Esta transacción ya está cerrada para otras contabilizaciones"
"This transaction is already closed for further refunds.","Esta operación se ha cerrado por más créditos."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Timeout para los pagos pendientes (min)"
"Titel","Titulo"
"Title","Title"
"Title of the payment method","Nombre de la forma de pago"
"Total","Total"
"Total Shipping Charges","Total de gastos de envío"
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Transacción autorizada"
"Transaction Cancelled","Transacción cancelada"
"Transaction Captured","Transacción contabilizada"
"Transaction History","Transaction History"
"Transaction ID Prefix","Prefijo del ID de transacción"
"Transaction Id","Transaction Id"
"Transaction Paid","Transacción pagado"
"Transaction Uncertain","Transacción es incierto"
"Transaction Updates","Actualización de transacción"
"Transaction cancelled successfully","Transacción cancelada exitosamente"
"Transaction captured successfully","Transacción capturado con éxito"
"Transaction history","Resumen de transacciones"
"Transaction timed out, because customer never completed the checkout","Transacción ha agotado el tiempo, porque los clientes nunca completó el pago y envío"
"Transaction was authorized over the deferred authorization mechanism.","Operación fue autorizada por el mecanismo de autorización diferido."
"Transactions","Transactions"
"URLs","URLs"
"Unable to save the invoice.","No se puede guardar la factura."
"Uncertain Status","Uncertain Status"
"Uncertain transactions","Transacción está incierta"
"Unknown address check result","Desconocido resultado de la verificación de la dirección"
"Unless you select this checkbox, the payment will be captured at the PSP and you can not add additional captures.","Unless you select this checkbox, the payment will be captured at the PSP and you can not add additional captures."
"Update","Actualización"
"Update Qty's","Actualización de la cantidad"
"Update interval for payments","Interval de actualisación para pagos"
"Use Base Currency","Use Base Currency"
"Use Default","Utilice la configuración estándar."
"Use base currency","Use base currency"
"User Identification","User Identification"
"VISA","VISA"
"Validation","Validación"
"Version","Version"
"View","View"
"Wait On Success Page","Wait On Success Page"
"We cannot get the transaction instance.","We cannot get the transaction instance."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","Hemos experimentado un problema con su extensión de pago sellxed. Para obtener más información, visite la página de configuración del plugin."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Datatrans is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of Datatrans is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Datatrans is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized.","Cuando la tienda no está disponible (interrupción de la red, falla en el servidor o cualquier otra interrupción), cuando se envía el votaciones de Datatrans, entonces el estado de la transacción no se actualiza. De ahí que no se envía ninguna confirmación del pedido por e-mail y la orden no se encuentra en estado de pago. Mediante la activación de la actualización de la transacción, tales operaciones pueden ser autorizadas."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"Wheter the payment page shows the payment method selection as list (default) or as a grid. Possible values: &quot;list&quot; or &quot;grid&quot;","Wheter the payment page shows the payment method selection as list (default) or as a grid. Possible values: &quot;list&quot; or &quot;grid&quot;"
"Which account should be used for transactions done with the alias manager?","A qué cuenta se debe utilizar para las transacciones realizadas con el administrador de alias?"
"Year","Año"
"Yes","Sí"
"Yes, sign also settlement requests.","Sí, firmar solicitudes de liquidación."
"Yes, switch automatically to mobile view","Sí, cambiará automáticamente a vista móvil"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
"You can decide on the order status new orders should have after they are processed successfully.","Define el estado del pedido de nuevas órdenes, que se procesaron correctamente."
"You can decide on the order status new orders should have that have an uncertain authorization status.","Define el estado del pedido de nuevas órdenes con el estado inseguro."
"You can sign also the settlement requests to increase the security. This value must correspond with the setting in the backoffice of Datatrans. Note: In case you use the mail and phone order (MoTo) or the recurring feature you have to set this option in both account identically.","Usted puede firmar las solicitudes de liquidación para aumentar la seguridad. Este valor debe coincidir con el ajuste en el backoffice de Datatrans. Nota: En caso de que utilice el pedido por correo y teléfono (MoTo) o pedidos recurrentes, hay que establecer el nivel de seguridad de forma idéntica en ambas cuentas."
"You can specify the order status for new orders that have an uncertain authorisation status.","You can specify the order status for new orders that have an uncertain authorisation status."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","You can specify the order status for orders that are captured either directly after the order or manually in the backend."
"You can specify the order status when an order is cancelled.","You can specify the order status when an order is cancelled."
"You can switch between the different environments, by selecting the corresponding operation mode. The test environment can be found at https://pilot.datatrans.biz/.","Se puede cambiar entre los diferentes entornos, seleccionando el modo de operación correspondiente. El entorno de prueba se puede encontrar en https://pilot.datatrans.biz/."
"You created the order.","You created the order."
"You have no stored aliases.","You have no stored aliases."
"You have set the security level in the shop to level 2. But the callback does not contain the sign2. Have you activated the security level 2 in the back office of Datatrans?","Ha ajustado el nivel de seguridad en la tienda para el nivel 2. Pero la devolución de llamada no contiene el sign2. ¿Ha activado el nivel 2 de seguridad en la oficina trasera de Datatrans?"
"You have to enter a card number.","Debe inserir un número de tarjeta"
"You have to enter bank code of your bank.","Debe introducir el código bancario"
"You have to enter commercial number of you company.","Usted tiene que ingresar el número comercial de su empresa."
"You have to enter either the CVC code or the issue number of your card.","Usted tiene que ingresar ya sea el código CVC o el número de expedición de la tarjeta."
"You have to enter sales tax number of you company.","Usted tiene que ingresar el número de impuesto sobre las ventas de su empresa."
"You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"You have to enter the BIC.","Entrar en el BIC."
"You have to enter the CVC code from your card.","Debe introducir el CVC su tarjeta."
"You have to enter the IBAN.","Entrar en el IBAN."
